Tarikh,Negeri,Kes Baharu,Kes Keseluruhan,Kematian Baharu,Kematian Keseluruhan,Populasi Dewasa,Peratus Populasi Dewasa,Menerima Dos Pertama,Menerima Dos Kedua,Kumpulan Keutamaan yang Berdaftar,Peratusan Vaksinasi %,Jumlah Belum Berdaftar
2020-04-11,Pulau Pinang,5,114,0,1,,,,,,,
2020-04-11,Perak,1,243,1,5,,,,,,,
2020-04-11,Selangor,35,1183,1,5,,,,,,,
2020-04-11,Negeri Sembilan,17,309,1,6,,,,,,,
2020-04-11,Melaka,8,141,0,2,,,,,,,
2020-04-11,Johor,21,544,0,14,,,,,,,
2020-04-11,Pahang,27,214,0,1,,,,,,,
2020-04-11,Terengganu,1,102,0,1,,,,,,,
2020-04-11,Kelantan,2,151,0,3,,,,,,,
2020-04-11,Sabah,10,260,0,3,,,,,,,
2020-04-11,Sarawak,7,334,0,13,,,,,,,
2020-04-11,Kuala Lumpur,46,759,0,16,,,,,,,
2020-04-11,Putrajaya,2,51,0,0,,,,,,,
2020-04-11,Labuan,2,15,0,0,,,,,,,
2020-04-12,Perlis,0,17,0,1,,,,,,,
2020-04-12,Kedah,0,93,0,1,,,,,,,
2020-04-12,Pulau Pinang,2,116,0,1,,,,,,,
2020-04-12,Perak,1,244,1,6,,,,,,,
2020-04-12,Selangor,53,1236,0,5,,,,,,,
2020-04-12,Negeri Sembilan,9,318,1,7,,,,,,,
2020-04-12,Melaka,3,144,0,2,,,,,,,
2020-04-12,Johor,14,558,0,14,,,,,,,
2020-04-12,Pahang,11,225,0,1,,,,,,,
2020-04-12,Terengganu,0,102,0,1,,,,,,,
2020-04-12,Kelantan,1,152,0,3,,,,,,,
2020-04-12,Sabah,6,266,0,3,,,,,,,
2020-04-12,Sarawak,8,342,1,14,,,,,,,
2020-04-12,Kuala Lumpur,44,803,0,16,,,,,,,
2020-04-12,Putrajaya,1,52,0,0,,,,,,,
2020-04-12,Labuan,0,15,0,0,,,,,,,
2020-04-13,Perlis,0,17,0,1,,,,,,,
2020-04-13,Kedah,0,93,0,1,,,,,,,
2020-04-13,Pulau Pinang,0,116,0,1,,,,,,,
2020-04-13,Perak,3,247,0,6,,,,,,,
2020-04-13,Selangor,13,1249,0,5,,,,,,,
2020-04-13,Negeri Sembilan,42,360,0,7,,,,,,,
2020-04-13,Melaka,0,144,1,3,,,,,,,
2020-04-13,Johor,21,579,0,14,,,,,,,
2020-04-13,Pahang,0,225,0,1,,,,,,,
2020-04-13,Terengganu,4,106,0,1,,,,,,,
2020-04-13,Kelantan,2,154,0,3,,,,,,,
2020-04-13,Sabah,14,280,0,3,,,,,,,
2020-04-13,Sarawak,6,348,0,14,,,,,,,
2020-04-13,Kuala Lumpur,27,830,0,16,,,,,,,
2020-04-13,Putrajaya,2,54,0,0,,,,,,,
2020-04-13,Labuan,0,15,0,0,,,,,,,
2020-04-14,Perlis,1,18,0,1,,,,,,,
2020-04-14,Kedah,0,93,0,1,,,,,,,
2020-04-14,Pulau Pinang,3,119,0,1,,,,,,,
2020-04-14,Perak,3,250,0,6,,,,,,,
2020-04-14,Selangor,50,1299,1,6,,,,,,,
2020-04-14,Negeri Sembilan,2,362,0,7,,,,,,,
2020-04-14,Melaka,3,147,1,4,,,,,,,
2020-04-14,Johor,8,587,1,15,,,,,,,
2020-04-14,Pahang,11,236,0,1,,,,,,,
2020-04-14,Terengganu,0,106,0,1,,,,,,,
2020-04-14,Kelantan,0,154,0,3,,,,,,,
2020-04-14,Sabah,5,285,1,4,,,,,,,
2020-04-14,Sarawak,15,363,0,14,,,,,,,
2020-04-14,Kuala Lumpur,69,899,1,17,,,,,,,
2020-04-14,Putrajaya,0,54,0,0,,,,,,,
2020-04-14,Labuan,0,15,0,0,,,,,,,
2020-04-15,Perlis,0,18,0,1,,,,,,,
2020-04-15,Kedah,1,94,0,1,,,,,,,
2020-04-15,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-15,Perak,0,250,0,6,,,,,,,
2020-04-15,Selangor,17,1316,0,6,,,,,,,
2020-04-15,Negeri Sembilan,1,363,0,7,,,,,,,
2020-04-15,Melaka,0,147,0,4,,,,,,,
2020-04-15,Johor,14,601,0,15,,,,,,,
2020-04-15,Pahang,17,253,0,1,,,,,,,
2020-04-15,Terengganu,0,106,0,1,,,,,,,
2020-04-15,Kelantan,0,154,0,3,,,,,,,
2020-04-15,Sabah,0,285,0,4,,,,,,,
2020-04-15,Sarawak,8,371,0,14,,,,,,,
2020-04-15,Kuala Lumpur,27,926,1,18,,,,,,,
2020-04-15,Putrajaya,0,54,0,0,,,,,,,
2020-04-15,Labuan,0,15,0,0,,,,,,,
2020-04-16,Perlis,0,18,0,1,,,,,,,
2020-04-16,Kedah,0,94,0,1,,,,,,,
2020-04-16,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-16,Perak,1,251,0,6,,,,,,,
2020-04-16,Selangor,13,1329,0,6,,,,,,,
2020-04-16,Negeri Sembilan,26,389,0,7,,,,,,,
2020-04-16,Melaka,0,147,0,4,,,,,,,
2020-04-16,Johor,13,614,0,15,,,,,,,
2020-04-16,Pahang,8,261,0,1,,,,,,,
2020-04-16,Terengganu,2,108,0,1,,,,,,,
2020-04-16,Kelantan,1,155,0,3,,,,,,,
2020-04-16,Sabah,3,288,0,4,,,,,,,
2020-04-16,Sarawak,16,387,0,14,,,,,,,
2020-04-16,Kuala Lumpur,26,952,1,19,,,,,,,
2020-04-16,Putrajaya,1,55,0,0,,,,,,,
2020-04-16,Labuan,0,15,0,0,,,,,,,
2020-04-17,Perlis,0,18,0,1,,,,,,,
2020-04-17,Kedah,0,94,0,1,,,,,,,
2020-04-17,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-17,Perak,1,252,0,6,,,,,,,
2020-04-17,Selangor,9,1338,0,6,,,,,,,
2020-04-17,Negeri Sembilan,13,402,0,7,,,,,,,
2020-04-17,Melaka,1,148,0,4,,,,,,,
2020-04-17,Johor,9,623,0,15,,,,,,,
2020-04-17,Pahang,1,262,1,2,,,,,,,
2020-04-17,Terengganu,0,108,0,1,,,,,,,
2020-04-17,Kelantan,0,155,0,3,,,,,,,
2020-04-17,Sabah,5,293,0,4,,,,,,,
2020-04-17,Sarawak,10,397,0,14,,,,,,,
2020-04-17,Kuala Lumpur,19,971,1,20,,,,,,,
2020-04-17,Putrajaya,0,55,0,0,,,,,,,
2020-04-17,Labuan,1,16,0,0,,,,,,,
2020-04-18,Perlis,0,18,0,1,,,,,,,
2020-04-18,Kedah,0,94,0,1,,,,,,,
2020-04-18,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-18,Perak,0,252,0,6,,,,,,,
2020-04-18,Selangor,2,1340,1,7,,,,,,,
2020-04-18,Negeri Sembilan,3,405,0,7,,,,,,,
2020-04-18,Melaka,0,148,0,4,,,,,,,
2020-04-18,Johor,16,639,0,15,,,,,,,
2020-04-18,Pahang,2,264,0,2,,,,,,,
2020-04-18,Terengganu,1,109,0,1,,,,,,,
2020-04-18,Kelantan,0,155,0,3,,,,,,,
2020-04-18,Sabah,10,303,0,4,,,,,,,
2020-04-18,Sarawak,6,403,0,14,,,,,,,
2020-04-18,Kuala Lumpur,14,985,1,21,,,,,,,
2020-04-18,Putrajaya,0,55,0,0,,,,,,,
2020-04-18,Labuan,0,16,0,0,,,,,,,
2020-04-19,Perlis,0,18,0,1,,,,,,,
2020-04-19,Kedah,0,94,0,1,,,,,,,
2020-04-19,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-19,Perak,0,252,0,6,,,,,,,
2020-04-19,Selangor,3,1343,0,7,,,,,,,
2020-04-19,Negeri Sembilan,0,405,0,7,,,,,,,
2020-04-19,Melaka,37,185,0,4,,,,,,,
2020-04-19,Johor,3,642,1,16,,,,,,,
2020-04-19,Pahang,5,269,0,2,,,,,,,
2020-04-19,Terengganu,0,109,0,1,,,,,,,
2020-04-19,Kelantan,0,155,0,3,,,,,,,
2020-04-19,Sabah,3,306,0,4,,,,,,,
2020-04-19,Sarawak,5,408,0,14,,,,,,,
2020-04-19,Kuala Lumpur,19,1004,0,21,,,,,,,
2020-04-19,Putrajaya,9,64,0,0,,,,,,,
2020-04-19,Labuan,0,16,0,0,,,,,,,
2020-04-20,Perlis,0,18,0,1,,,,,,,
2020-04-20,Kedah,0,94,0,1,,,,,,,
2020-04-20,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-20,Perak,0,252,0,6,,,,,,,
2020-04-20,Selangor,2,1345,0,7,,,,,,,
2020-04-20,Negeri Sembilan,3,408,0,7,,,,,,,
2020-04-20,Melaka,2,187,0,4,,,,,,,
2020-04-20,Johor,2,644,0,16,,,,,,,
2020-04-20,Pahang,2,271,0,2,,,,,,,
2020-04-20,Terengganu,0,109,0,1,,,,,,,
2020-04-20,Kelantan,0,155,0,3,,,,,,,
2020-04-20,Sabah,2,308,0,4,,,,,,,
2020-04-20,Sarawak,6,414,0,14,,,,,,,
2020-04-20,Kuala Lumpur,4,1008,0,21,,,,,,,
2020-04-20,Putrajaya,13,77,0,0,,,,,,,
2020-04-20,Labuan,0,16,0,0,,,,,,,
2020-04-21,Perlis,0,18,0,1,,,,,,,
2020-04-21,Kedah,0,94,0,1,,,,,,,
2020-04-21,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-21,Perak,0,252,0,6,,,,,,,
2020-04-21,Selangor,11,1356,1,8,,,,,,,
2020-04-21,Negeri Sembilan,1,409,0,7,,,,,,,
2020-04-21,Melaka,1,188,0,4,,,,,,,
2020-04-21,Johor,1,645,0,16,,,,,,,
2020-04-21,Pahang,8,279,0,2,,,,,,,
2020-04-21,Terengganu,0,109,0,1,,,,,,,
2020-04-21,Kelantan,0,155,0,3,,,,,,,
2020-04-21,Sabah,0,308,0,4,,,,,,,
2020-04-21,Sarawak,22,436,1,15,,,,,,,
2020-04-21,Kuala Lumpur,13,1021,1,22,,,,,,,
2020-04-21,Putrajaya,0,77,0,0,,,,,,,
2020-04-21,Labuan,0,16,0,0,,,,,,,
2020-04-22,Perlis,0,18,0,1,,,,,,,
2020-04-22,Kedah,1,95,0,1,,,,,,,
2020-04-22,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-22,Perak,0,252,0,6,,,,,,,
2020-04-22,Selangor,1,1357,0,8,,,,,,,
2020-04-22,Negeri Sembilan,2,411,0,7,,,,,,,
2020-04-22,Melaka,1,189,0,4,,,,,,,
2020-04-22,Johor,3,648,0,16,,,,,,,
2020-04-22,Pahang,6,285,0,2,,,,,,,
2020-04-22,Terengganu,0,109,0,1,,,,,,,
2020-04-22,Kelantan,0,155,0,3,,,,,,,
2020-04-22,Sabah,0,308,0,4,,,,,,,
2020-04-22,Sarawak,19,455,1,16,,,,,,,
2020-04-22,Kuala Lumpur,16,1037,0,22,,,,,,,
2020-04-22,Putrajaya,1,78,0,0,,,,,,,
2020-04-22,Labuan,0,16,0,0,,,,,,,
2020-04-23,Perlis,0,18,0,1,,,,,,,
2020-04-23,Kedah,0,95,0,1,,,,,,,
2020-04-23,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-23,Perak,0,252,0,6,,,,,,,
2020-04-23,Selangor,12,1369,0,8,,,,,,,
2020-04-23,Negeri Sembilan,20,431,0,7,,,,,,,
2020-04-23,Melaka,0,189,0,4,,,,,,,
2020-04-23,Johor,3,651,1,17,,,,,,,
2020-04-23,Pahang,1,286,1,3,,,,,,,
2020-04-23,Terengganu,1,110,0,1,,,,,,,
2020-04-23,Kelantan,0,155,0,3,,,,,,,
2020-04-23,Sabah,1,309,0,4,,,,,,,
2020-04-23,Sarawak,4,459,0,16,,,,,,,
2020-04-23,Kuala Lumpur,29,1066,0,22,,,,,,,
2020-04-23,Putrajaya,0,78,0,0,,,,,,,
2020-04-23,Labuan,0,16,0,0,,,,,,,
2020-04-24,Perlis,0,18,0,1,,,,,,,
2020-04-24,Kedah,0,95,0,1,,,,,,,
2020-04-24,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-24,Perak,0,252,0,6,,,,,,,
2020-04-24,Selangor,18,1387,1,9,,,,,,,
2020-04-24,Negeri Sembilan,2,433,0,7,,,,,,,
2020-04-24,Melaka,3,192,0,4,,,,,,,
2020-04-24,Johor,4,655,0,17,,,,,,,
2020-04-24,Pahang,1,287,0,3,,,,,,,
2020-04-24,Terengganu,0,110,0,1,,,,,,,
2020-04-24,Kelantan,0,155,0,3,,,,,,,
2020-04-24,Sabah,2,311,0,4,,,,,,,
2020-04-24,Sarawak,9,468,0,16,,,,,,,
2020-04-24,Kuala Lumpur,49,1115,0,22,,,,,,,
2020-04-24,Putrajaya,0,78,0,0,,,,,,,
2020-04-24,Labuan,0,16,0,0,,,,,,,
2020-04-25,Perlis,0,18,0,1,,,,,,,
2020-04-25,Kedah,0,95,0,1,,,,,,,
2020-04-25,Pulau Pinang,0,119,0,1,,,,,,,
2020-04-25,Perak,0,252,0,6,,,,,,,
2020-04-25,Selangor,1,1388,1,10,,,,,,,
2020-04-25,Negeri Sembilan,0,433,0,7,,,,,,,
2020-04-25,Melaka,0,192,0,4,,,,,,,
2020-04-25,Johor,0,655,0,17,,,,,,,
2020-04-25,Pahang,1,288,0,3,,,,,,,
2020-04-25,Terengganu,0,110,0,1,,,,,,,
2020-04-25,Kelantan,0,155,0,3,,,,,,,
2020-04-25,Sabah,0,311,0,4,,,,,,,
2020-04-25,Sarawak,10,478,0,16,,,,,,,
2020-04-25,Kuala Lumpur,39,1154,1,23,,,,,,,
2020-04-25,Putrajaya,0,78,0,0,,,,,,,
2020-04-25,Labuan,0,16,0,0,,,,,,,
2020-04-26,Perlis,0,18,0,1,,,,,,,
2020-04-26,Kedah,0,95,0,1,,,,,,,
2020-04-26,Pulau Pinang,2,121,0,1,,,,,,,
2020-04-26,Perak,0,252,0,6,,,,,,,
2020-04-26,Selangor,6,1394,0,10,,,,,,,
2020-04-26,Negeri Sembilan,1,434,0,7,,,,,,,
2020-04-26,Melaka,1,193,0,4,,,,,,,
2020-04-26,Johor,4,659,0,17,,,,,,,
2020-04-26,Pahang,0,288,0,3,,,,,,,
2020-04-26,Terengganu,0,110,0,1,,,,,,,
2020-04-26,Kelantan,0,155,0,3,,,,,,,
2020-04-26,Sabah,0,311,0,4,,,,,,,
2020-04-26,Sarawak,7,485,0,16,,,,,,,
2020-04-26,Kuala Lumpur,16,1170,0,23,,,,,,,
2020-04-26,Putrajaya,1,79,0,0,,,,,,,
2020-04-26,Labuan,0,16,0,0,,,,,,,
2020-04-27,Perlis,0,18,0,1,,,,,,,
2020-04-27,Kedah,0,95,0,1,,,,,,,
2020-04-27,Pulau Pinang,0,121,0,1,,,,,,,
2020-04-27,Perak,1,253,0,6,,,,,,,
2020-04-27,Selangor,4,1398,0,10,,,,,,,
2020-04-27,Negeri Sembilan,1,435,0,7,,,,,,,
2020-04-27,Melaka,0,193,0,4,,,,,,,
2020-04-27,Johor,0,659,1,18,,,,,,,
2020-04-27,Pahang,0,288,0,3,,,,,,,
2020-04-27,Terengganu,0,110,0,1,,,,,,,
2020-04-27,Kelantan,0,155,0,3,,,,,,,
2020-04-27,Sabah,1,312,0,4,,,,,,,
2020-04-27,Sarawak,3,488,0,16,,,,,,,
2020-04-27,Kuala Lumpur,30,1200,0,23,,,,,,,
2020-04-27,Putrajaya,0,79,0,0,,,,,,,
2020-04-27,Labuan,0,16,0,0,,,,,,,
2020-04-28,Perlis,0,18,0,1,,,,,,,
2020-04-28,Kedah,0,95,0,1,,,,,,,
2020-04-28,Pulau Pinang,0,121,0,1,,,,,,,
2020-04-28,Perak,0,253,0,6,,,,,,,
2020-04-28,Selangor,5,1403,1,11,,,,,,,
2020-04-28,Negeri Sembilan,1,436,0,7,,,,,,,
2020-04-28,Melaka,0,193,0,4,,,,,,,
2020-04-28,Johor,1,660,0,18,,,,,,,
2020-04-28,Pahang,0,288,0,3,,,,,,,
2020-04-28,Terengganu,0,110,0,1,,,,,,,
2020-04-28,Kelantan,0,155,0,3,,,,,,,
2020-04-28,Sabah,1,313,0,4,,,,,,,
2020-04-28,Sarawak,8,496,0,16,,,,,,,
2020-04-28,Kuala Lumpur,14,1214,0,23,,,,,,,
2020-04-28,Putrajaya,1,80,0,0,,,,,,,
2020-04-28,Labuan,0,16,0,0,,,,,,,
2020-04-29,Perlis,0,18,0,1,,,,,,,
2020-04-29,Kedah,0,95,0,1,,,,,,,
2020-04-29,Pulau Pinang,0,121,0,1,,,,,,,
2020-04-29,Perak,0,253,0,6,,,,,,,
2020-04-29,Selangor,1,1404,0,11,,,,,,,
2020-04-29,Negeri Sembilan,72,508,0,7,,,,,,,
2020-04-29,Melaka,0,193,0,4,,,,,,,
2020-04-29,Johor,0,660,0,18,,,,,,,
2020-04-29,Pahang,5,293,0,3,,,,,,,
2020-04-29,Terengganu,0,110,0,1,,,,,,,
2020-04-29,Kelantan,0,155,0,3,,,,,,,
2020-04-29,Sabah,2,315,0,4,,,,,,,
2020-04-29,Sarawak,6,502,0,16,,,,,,,
2020-04-29,Kuala Lumpur,8,1222,0,23,,,,,,,
2020-04-29,Putrajaya,0,80,0,0,,,,,,,
2020-04-29,Labuan,0,16,0,0,,,,,,,
2020-04-30,Perlis,0,18,0,1,,,,,,,
2020-04-30,Kedah,0,95,0,1,,,,,,,
2020-04-30,Pulau Pinang,0,121,0,1,,,,,,,
2020-04-30,Perak,0,253,0,6,,,,,,,
2020-04-30,Selangor,27,1431,0,11,,,,,,,
2020-04-30,Negeri Sembilan,5,513,0,7,,,,,,,
2020-04-30,Melaka,5,198,0,4,,,,,,,
2020-04-30,Johor,3,663,0,18,,,,,,,
2020-04-30,Pahang,1,294,1,4,,,,,,,
2020-04-30,Terengganu,0,110,0,1,,,,,,,
2020-04-30,Kelantan,0,155,0,3,,,,,,,
2020-04-30,Sabah,0,315,0,4,,,,,,,
2020-04-30,Sarawak,5,507,1,17,,,,,,,
2020-04-30,Kuala Lumpur,10,1232,0,23,,,,,,,
2020-04-30,Putrajaya,1,81,0,0,,,,,,,
2020-04-30,Labuan,0,16,0,0,,,,,,,
2020-05-01,Perlis,0,18,0,1,,,,,,,
2020-05-01,Kedah,0,95,0,1,,,,,,,
2020-05-01,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-01,Perak,0,253,0,6,,,,,,,
2020-05-01,Selangor,24,1455,0,11,,,,,,,
2020-05-01,Negeri Sembilan,0,513,0,7,,,,,,,
2020-05-01,Melaka,1,199,0,4,,,,,,,
2020-05-01,Johor,3,666,0,18,,,,,,,
2020-05-01,Pahang,3,297,0,4,,,,,,,
2020-05-01,Terengganu,0,110,0,1,,,,,,,
2020-05-01,Kelantan,0,155,0,3,,,,,,,
2020-05-01,Sabah,0,315,0,4,,,,,,,
2020-05-01,Sarawak,2,509,0,17,,,,,,,
2020-05-01,Kuala Lumpur,32,1264,1,24,,,,,,,
2020-05-01,Putrajaya,4,85,0,0,,,,,,,
2020-05-01,Labuan,0,16,0,0,,,,,,,
2020-05-02,Perlis,0,18,0,1,,,,,,,
2020-05-02,Kedah,0,95,0,1,,,,,,,
2020-05-02,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-02,Perak,0,253,0,6,,,,,,,
2020-05-02,Selangor,63,1518,0,11,,,,,,,
2020-05-02,Negeri Sembilan,8,521,0,7,,,,,,,
2020-05-02,Melaka,2,201,0,4,,,,,,,
2020-05-02,Johor,1,667,0,18,,,,,,,
2020-05-02,Pahang,8,305,0,4,,,,,,,
2020-05-02,Terengganu,0,110,0,1,,,,,,,
2020-05-02,Kelantan,0,155,0,3,,,,,,,
2020-05-02,Sabah,0,315,0,4,,,,,,,
2020-05-02,Sarawak,9,518,0,17,,,,,,,
2020-05-02,Kuala Lumpur,14,1278,0,24,,,,,,,
2020-05-02,Putrajaya,0,85,0,0,,,,,,,
2020-05-02,Labuan,0,16,0,0,,,,,,,
2020-05-03,Perlis,0,18,0,1,,,,,,,
2020-05-03,Kedah,0,95,0,1,,,,,,,
2020-05-03,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-03,Perak,0,253,0,6,,,,,,,
2020-05-03,Selangor,11,1529,1,12,,,,,,,
2020-05-03,Negeri Sembilan,71,592,0,7,,,,,,,
2020-05-03,Melaka,3,204,0,4,,,,,,,
2020-05-03,Johor,0,667,0,18,,,,,,,
2020-05-03,Pahang,0,305,0,4,,,,,,,
2020-05-03,Terengganu,0,110,0,1,,,,,,,
2020-05-03,Kelantan,0,155,0,3,,,,,,,
2020-05-03,Sabah,1,316,0,4,,,,,,,
2020-05-03,Sarawak,5,523,0,17,,,,,,,
2020-05-03,Kuala Lumpur,30,1308,0,24,,,,,,,
2020-05-03,Putrajaya,1,86,0,0,,,,,,,
2020-05-03,Labuan,0,16,0,0,,,,,,,
2020-05-04,Perlis,0,18,0,1,,,,,,,
2020-05-04,Kedah,0,95,0,1,,,,,,,
2020-05-04,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-04,Perak,0,253,0,6,,,,,,,
2020-05-04,Selangor,21,1550,0,12,,,,,,,
2020-05-04,Negeri Sembilan,6,598,0,7,,,,,,,
2020-05-04,Melaka,3,207,0,4,,,,,,,
2020-05-04,Johor,0,667,0,18,,,,,,,
2020-05-04,Pahang,0,305,0,4,,,,,,,
2020-05-04,Terengganu,0,110,0,1,,,,,,,
2020-05-04,Kelantan,0,155,0,3,,,,,,,
2020-05-04,Sabah,0,316,0,4,,,,,,,
2020-05-04,Sarawak,0,523,0,17,,,,,,,
2020-05-04,Kuala Lumpur,25,1333,0,24,,,,,,,
2020-05-04,Putrajaya,0,86,0,0,,,,,,,
2020-05-04,Labuan,0,16,0,0,,,,,,,
2020-05-05,Perlis,0,18,0,1,,,,,,,
2020-05-05,Kedah,0,95,0,1,,,,,,,
2020-05-05,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-05,Perak,0,253,0,6,,,,,,,
2020-05-05,Selangor,5,1555,1,13,,,,,,,
2020-05-05,Negeri Sembilan,0,598,0,7,,,,,,,
2020-05-05,Melaka,0,207,0,4,,,,,,,
2020-05-05,Johor,0,667,0,18,,,,,,,
2020-05-05,Pahang,0,305,0,4,,,,,,,
2020-05-05,Terengganu,0,110,0,1,,,,,,,
2020-05-05,Kelantan,0,155,0,3,,,,,,,
2020-05-05,Sabah,0,316,0,4,,,,,,,
2020-05-05,Sarawak,2,525,0,17,,,,,,,
2020-05-05,Kuala Lumpur,23,1356,0,24,,,,,,,
2020-05-05,Putrajaya,0,86,0,0,,,,,,,
2020-05-05,Labuan,0,16,0,0,,,,,,,
2020-05-06,Perlis,0,18,0,1,,,,,,,
2020-05-06,Kedah,0,95,0,1,,,,,,,
2020-05-06,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-06,Perak,0,253,0,6,,,,,,,
2020-05-06,Selangor,9,1564,1,14,,,,,,,
2020-05-06,Negeri Sembilan,2,600,0,7,,,,,,,
2020-05-06,Melaka,1,208,0,4,,,,,,,
2020-05-06,Johor,0,667,0,18,,,,,,,
2020-05-06,Pahang,0,305,0,4,,,,,,,
2020-05-06,Terengganu,0,110,0,1,,,,,,,
2020-05-06,Kelantan,0,155,0,3,,,,,,,
2020-05-06,Sabah,0,316,0,4,,,,,,,
2020-05-06,Sarawak,11,536,0,17,,,,,,,
2020-05-06,Kuala Lumpur,22,1378,0,24,,,,,,,
2020-05-06,Putrajaya,0,86,0,0,,,,,,,
2020-05-06,Labuan,0,16,0,0,,,,,,,
2020-05-07,Perlis,0,18,0,1,,,,,,,
2020-05-07,Kedah,0,95,0,1,,,,,,,
2020-05-07,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-07,Perak,0,253,0,6,,,,,,,
2020-05-07,Selangor,16,1580,0,14,,,,,,,
2020-05-07,Negeri Sembilan,0,600,0,7,,,,,,,
2020-05-07,Melaka,1,209,0,4,,,,,,,
2020-05-07,Johor,0,667,0,18,,,,,,,
2020-05-07,Pahang,0,305,0,4,,,,,,,
2020-05-07,Terengganu,0,110,0,1,,,,,,,
2020-05-07,Kelantan,0,155,0,3,,,,,,,
2020-05-07,Sabah,1,317,0,4,,,,,,,
2020-05-07,Sarawak,1,537,0,17,,,,,,,
2020-05-07,Kuala Lumpur,20,1398,0,24,,,,,,,
2020-05-07,Putrajaya,0,86,0,0,,,,,,,
2020-05-07,Labuan,0,16,0,0,,,,,,,
2020-05-08,Perlis,0,18,0,1,,,,,,,
2020-05-08,Kedah,0,95,0,1,,,,,,,
2020-05-08,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-08,Perak,0,253,0,6,,,,,,,
2020-05-08,Selangor,6,1586,0,14,,,,,,,
2020-05-08,Negeri Sembilan,53,653,0,7,,,,,,,
2020-05-08,Melaka,0,209,0,4,,,,,,,
2020-05-08,Johor,0,667,0,18,,,,,,,
2020-05-08,Pahang,1,306,0,4,,,,,,,
2020-05-08,Terengganu,0,110,0,1,,,,,,,
2020-05-08,Kelantan,0,155,0,3,,,,,,,
2020-05-08,Sabah,0,317,0,4,,,,,,,
2020-05-08,Sarawak,1,538,0,17,,,,,,,
2020-05-08,Kuala Lumpur,6,1404,0,24,,,,,,,
2020-05-08,Putrajaya,1,87,0,0,,,,,,,
2020-05-08,Labuan,0,16,0,0,,,,,,,
2020-05-09,Perlis,0,18,0,1,,,,,,,
2020-05-09,Kedah,0,95,0,1,,,,,,,
2020-05-09,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-09,Perak,0,253,0,6,,,,,,,
2020-05-09,Selangor,10,1596,0,14,,,,,,,
2020-05-09,Negeri Sembilan,28,681,0,7,,,,,,,
2020-05-09,Melaka,1,210,1,5,,,,,,,
2020-05-09,Johor,0,667,0,18,,,,,,,
2020-05-09,Pahang,0,306,0,4,,,,,,,
2020-05-09,Terengganu,0,110,0,1,,,,,,,
2020-05-09,Kelantan,0,155,0,3,,,,,,,
2020-05-09,Sabah,0,317,0,4,,,,,,,
2020-05-09,Sarawak,4,542,0,17,,,,,,,
2020-05-09,Kuala Lumpur,10,1414,0,24,,,,,,,
2020-05-09,Putrajaya,1,88,0,0,,,,,,,
2020-05-09,Labuan,0,16,0,0,,,,,,,
2020-05-10,Perlis,0,18,0,1,,,,,,,
2020-05-10,Kedah,0,95,0,1,,,,,,,
2020-05-10,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-10,Perak,2,255,0,6,,,,,,,
2020-05-10,Selangor,8,1604,0,14,,,,,,,
2020-05-10,Negeri Sembilan,45,726,0,7,,,,,,,
2020-05-10,Melaka,0,210,0,5,,,,,,,
2020-05-10,Johor,0,667,0,18,,,,,,,
2020-05-10,Pahang,2,308,0,4,,,,,,,
2020-05-10,Terengganu,0,110,0,1,,,,,,,
2020-05-10,Kelantan,0,155,0,3,,,,,,,
2020-05-10,Sabah,0,317,0,4,,,,,,,
2020-05-10,Sarawak,1,543,0,17,,,,,,,
2020-05-10,Kuala Lumpur,9,1423,0,24,,,,,,,
2020-05-10,Putrajaya,0,88,0,0,,,,,,,
2020-05-10,Labuan,0,16,0,0,,,,,,,
2020-05-11,Perlis,0,18,0,1,,,,,,,
2020-05-11,Kedah,0,95,0,1,,,,,,,
2020-05-11,Pulau Pinang,0,121,0,1,,,,,,,
2020-05-11,Perak,0,255,0,6,,,,,,,
2020-05-11,Selangor,3,1607,0,14,,,,,,,
2020-05-11,Negeri Sembilan,16,742,0,7,,,,,,,
2020-05-11,Melaka,1,211,0,5,,,,,,,
2020-05-11,Johor,0,667,0,18,,,,,,,
2020-05-11,Pahang,4,312,0,4,,,,,,,
2020-05-11,Terengganu,0,110,0,1,,,,,,,
2020-05-11,Kelantan,0,155,0,3,,,,,,,
2020-05-11,Sabah,10,327,0,4,,,,,,,
2020-05-11,Sarawak,0,543,0,17,,,,,,,
